Timestamp,DL_bitrate,UL_bitrate,Throughput,OT,date
2020.01.16_11.28.54,12079595.52,21810380.8,33889976.32,33889976.32,2020.01.16_11.28.54
2020.01.16_11.28.55,843776,6176768,7020544,7020544,2020.01.16_11.28.55
2020.01.16_11.28.56,4096000,12582912,16678912,16678912,2020.01.16_11.28.56
2020.01.16_11.28.57,8640266.24,7077888,15718154.24,15718154.24,2020.01.16_11.28.57
2020.01.16_11.28.58,12247367.68,3637248,15884615.68,15884615.68,2020.01.16_11.28.58
2020.01.16_11.29.00,16273899.52,0,16273899.52,16273899.52,2020.01.16_11.29.00
2020.01.16_11.29.01,6381568,4431872,10813440,10813440,2020.01.16_11.29.01
2020.01.16_11.29.02,7340032,3072000,10412032,10412032,2020.01.16_11.29.02
2020.01.16_11.29.03,5070848,11995709.44,17066557.44,17066557.44,2020.01.16_11.29.03
2020.01.16_11.29.04,5758976,10234101.76,15993077.76,15993077.76,2020.01.16_11.29.04
2020.01.16_11.29.06,5046272,11492392.96,16538664.96,16538664.96,2020.01.16_11.29.06
2020.01.16_11.29.07,2441216,16861102.08,19302318.08,19302318.08,2020.01.16_11.29.07
2020.01.16_11.29.07,1302528,7266304,8568832,8568832,2020.01.16_11.29.07
2020.01.16_11.29.09,53903.36,5939200,5993103.36,5993103.36,2020.01.16_11.29.09
2020.01.16_11.29.10,21544.96,19377684.48,19399229.44,19399229.44,2020.01.16_11.29.10
2020.01.16_11.29.11,0,15015608.32,15015608.32,15015608.32,2020.01.16_11.29.11
2020.01.16_11.29.12,3891200,14763950.08,18655150.08,18655150.08,2020.01.16_11.29.12
2020.01.16_11.29.13,3227648,1564672,4792320,4792320,2020.01.16_11.29.13
2020.01.16_11.29.14,7331840,29695672.32,37027512.32,37027512.32,2020.01.16_11.29.14
2020.01.16_11.29.16,4538368,37245419.52,41783787.52,41783787.52,2020.01.16_11.29.16
2020.01.16_11.29.17,1933312,17532190.72,19465502.72,19465502.72,2020.01.16_11.29.17
2020.01.16_11.29.18,1933312,0,1933312,1933312,2020.01.16_11.29.18
2020.01.16_11.29.19,4915200,11911823.36,16827023.36,16827023.36,2020.01.16_11.29.19
2020.01.16_11.29.20,942080,6430720,7372800,7372800,2020.01.16_11.29.20
2020.01.16_11.29.21,2580480,4333568,6914048,6914048,2020.01.16_11.29.21
2020.01.16_11.29.21,6914048,19881000.96,26795048.96,26795048.96,2020.01.16_11.29.21
2020.01.16_11.29.23,2752512,15015608.32,17768120.32,17768120.32,2020.01.16_11.29.23
2020.01.16_11.29.24,53903.36,1589248,1643151.36,1643151.36,2020.01.16_11.29.24
2020.01.16_11.29.25,1540096,689766.4,2229862.4,2229862.4,2020.01.16_11.29.25
2020.01.16_11.29.26,4202496,0,4202496,4202496,2020.01.16_11.29.26
2020.01.16_11.29.27,3104768,1679360,4784128,4784128,2020.01.16_11.29.27
2020.01.16_11.29.29,1867776,1564672,3432448,3432448,2020.01.16_11.29.29
2020.01.16_11.29.30,2654208,2146304,4800512,4800512,2020.01.16_11.29.30
2020.01.16_11.29.31,3817472,549683.2,4367155.2,4367155.2,2020.01.16_11.29.31
2020.01.16_11.29.32,2932736,0,2932736,2932736,2020.01.16_11.29.32
2020.01.16_11.29.33,860160,1433600,2293760,2293760,2020.01.16_11.29.33
2020.01.16_11.29.34,1032192,1155072,2187264,2187264,2020.01.16_11.29.34
2020.01.16_11.29.35,2220032,1589248,3809280,3809280,2020.01.16_11.29.35
2020.01.16_11.29.36,3612672,2834432,6447104,6447104,2020.01.16_11.29.36
2020.01.16_11.29.37,3309568,3948544,7258112,7258112,2020.01.16_11.29.37
2020.01.16_11.29.38,7135232,2138112,9273344,9273344,2020.01.16_11.29.38
2020.01.16_11.29.39,323584,1122304,1445888,1445888,2020.01.16_11.29.39
2020.01.16_11.29.40,2244608,2285568,4530176,4530176,2020.01.16_11.29.40
2020.01.16_11.29.41,3268608,0,3268608,3268608,2020.01.16_11.29.41
2020.01.16_11.29.43,3670016,0,3670016,3670016,2020.01.16_11.29.43
2020.01.16_11.29.44,3670016,3416064,7086080,7086080,2020.01.16_11.29.44
2020.01.16_11.29.45,1441792,0,1441792,1441792,2020.01.16_11.29.45
2020.01.16_11.29.46,2703360,5955584,8658944,8658944,2020.01.16_11.29.46
2020.01.16_11.29.47,2056192,10066329.6,12122521.6,12122521.6,2020.01.16_11.29.47
2020.01.16_11.29.48,647168,4841472,5488640,5488640,2020.01.16_11.29.48
2020.01.16_11.29.49,2342912,6193152,8536064,8536064,2020.01.16_11.29.49
2020.01.16_11.29.49,1433600,3465216,4898816,4898816,2020.01.16_11.29.49
2020.01.16_11.29.50,3481600,1941504,5423104,5423104,2020.01.16_11.29.50
2020.01.16_11.29.52,7061504,2588672,9650176,9650176,2020.01.16_11.29.52
2020.01.16_11.29.53,9311354.88,1843200,11154554.88,11154554.88,2020.01.16_11.29.53
2020.01.16_11.29.54,2375680,860160,3235840,3235840,2020.01.16_11.29.54
2020.01.16_11.29.55,1236992,958464,2195456,2195456,2020.01.16_11.29.55
2020.01.16_11.29.56,4128768,9814671.36,13943439.36,13943439.36,2020.01.16_11.29.56
2020.01.16_11.29.57,3334144,5799936,9134080,9134080,2020.01.16_11.29.57
2020.01.16_11.29.59,4202496,5586944,9789440,9789440,2020.01.16_11.29.59
2020.01.16_11.30.00,3432448,2244608,5677056,5677056,2020.01.16_11.30.00
2020.01.16_11.30.01,1196032,0,1196032,1196032,2020.01.16_11.30.01
2020.01.16_11.30.02,2088960,14176747.52,16265707.52,16265707.52,2020.01.16_11.30.02
2020.01.16_11.30.02,1810432,0,1810432,1810432,2020.01.16_11.30.02
2020.01.16_11.30.03,1949696,0,1949696,1949696,2020.01.16_11.30.03
2020.01.16_11.30.04,1359872,0,1359872,1359872,2020.01.16_11.30.04
2020.01.16_11.30.06,1875968,0,1875968,1875968,2020.01.16_11.30.06
2020.01.16_11.30.07,539033.6,5799936,6338969.6,6338969.6,2020.01.16_11.30.07
2020.01.16_11.30.08,290816,5316608,5607424,5607424,2020.01.16_11.30.08
2020.01.16_11.30.09,0,2293760,2293760,2293760,2020.01.16_11.30.09
2020.01.16_11.30.10,0,3760128,3760128,3760128,2020.01.16_11.30.10
2020.01.16_11.30.11,7290880,20552089.6,27842969.6,27842969.6,2020.01.16_11.30.11
2020.01.16_11.30.13,7602176,6021120,13623296,13623296,2020.01.16_11.30.13
2020.01.16_11.30.15,9646899.2,2768896,12415795.2,12415795.2,2020.01.16_11.30.15
2020.01.16_11.30.16,11744051.2,0,11744051.2,11744051.2,2020.01.16_11.30.16
2020.01.16_11.30.16,10989076.48,0,10989076.48,10989076.48,2020.01.16_11.30.16
2020.01.16_11.30.17,2940928,3604480,6545408,6545408,2020.01.16_11.30.17
2020.01.16_11.30.18,2908160,4603904,7512064,7512064,2020.01.16_11.30.18
2020.01.16_11.30.19,9395240.96,11240734.72,20635975.68,20635975.68,2020.01.16_11.30.19
2020.01.16_11.30.20,11660165.12,6225920,17886085.12,17886085.12,2020.01.16_11.30.20
2020.01.16_11.30.22,8167424,3350528,11517952,11517952,2020.01.16_11.30.22
2020.01.16_11.30.23,7315456,12415139.84,19730595.84,19730595.84,2020.01.16_11.30.23
2020.01.16_11.30.24,6791168,7233536,14024704,14024704,2020.01.16_11.30.24
2020.01.16_11.30.25,8085504,26004684.8,34090188.8,34090188.8,2020.01.16_11.30.25
2020.01.16_11.30.26,7028736,0,7028736,7028736,2020.01.16_11.30.26
2020.01.16_11.30.27,9059696.64,17028874.24,26088570.88,26088570.88,2020.01.16_11.30.27
2020.01.16_11.30.29,6144000,0,6144000,6144000,2020.01.16_11.30.29
2020.01.16_11.30.30,7151616,3203072,10354688,10354688,2020.01.16_11.30.30
2020.01.16_11.30.31,6094848,5718016,11812864,11812864,2020.01.16_11.30.31
2020.01.16_11.30.32,10150215.68,9227468.8,19377684.48,19377684.48,2020.01.16_11.30.32
2020.01.16_11.30.33,5423104,11408506.88,16831610.88,16831610.88,2020.01.16_11.30.33
2020.01.16_11.30.34,21055406.08,9479127.04,30534533.12,30534533.12,2020.01.16_11.30.34
2020.01.16_11.30.35,24494735.36,14596177.92,39090913.28,39090913.28,2020.01.16_11.30.35
2020.01.16_11.30.37,16861102.08,4521984,21383086.08,21383086.08,2020.01.16_11.30.37
2020.01.16_11.30.38,14512291.84,9143582.72,23655874.56,23655874.56,2020.01.16_11.30.38
2020.01.16_11.30.39,27934064.64,5971968,33906032.64,33906032.64,2020.01.16_11.30.39
2020.01.16_11.30.40,13589544.96,6209536,19799080.96,19799080.96,2020.01.16_11.30.40
2020.01.16_11.30.41,18203279.36,1540096,19743375.36,19743375.36,2020.01.16_11.30.41
2020.01.16_11.30.42,22062039.04,0,22062039.04,22062039.04,2020.01.16_11.30.42
2020.01.16_11.30.44,13170114.56,7610368,20780482.56,20780482.56,2020.01.16_11.30.44
2020.01.16_11.30.44,16441671.68,19126026.24,35567697.92,35567697.92,2020.01.16_11.30.44
2020.01.16_11.30.45,7847936,0,7847936,7847936,2020.01.16_11.30.45
2020.01.16_11.30.46,10737418.24,12331253.76,23068672,23068672,2020.01.16_11.30.46
2020.01.16_11.30.47,6430720,11408506.88,17839226.88,17839226.88,2020.01.16_11.30.47
2020.01.16_11.30.48,11492392.96,10401873.92,21894266.88,21894266.88,2020.01.16_11.30.48
2020.01.16_11.30.49,9730785.28,3571712,13302497.28,13302497.28,2020.01.16_11.30.49
2020.01.16_11.30.51,10821304.32,3555328,14376632.32,14376632.32,2020.01.16_11.30.51
2020.01.16_11.30.52,14512291.84,6586368,21098659.84,21098659.84,2020.01.16_11.30.52
2020.01.16_11.30.53,16693329.92,8306688,25000017.92,25000017.92,2020.01.16_11.30.53
2020.01.16_11.30.54,14008975.36,7929856,21938831.36,21938831.36,2020.01.16_11.30.54
2020.01.16_11.30.55,15686696.96,9479127.04,25165824,25165824,2020.01.16_11.30.55
2020.01.16_11.30.56,10150215.68,9311354.88,19461570.56,19461570.56,2020.01.16_11.30.56
2020.01.16_11.30.57,12247367.68,22649241.6,34896609.28,34896609.28,2020.01.16_11.30.57
2020.01.16_11.30.58,15686696.96,36993761.28,52680458.24,52680458.24,2020.01.16_11.30.58
2020.01.16_11.30.58,15518924.8,42026926.08,57545850.88,57545850.88,2020.01.16_11.30.58
2020.01.16_11.31.00,14344519.68,46892318.72,61236838.4,61236838.4,2020.01.16_11.31.00
2020.01.16_11.31.01,10066329.6,36574330.88,46640660.48,46640660.48,2020.01.16_11.31.01
2020.01.16_11.31.02,15686696.96,8724152.32,24410849.28,24410849.28,2020.01.16_11.31.02
2020.01.16_11.31.03,18538823.68,5054464,23593287.68,23593287.68,2020.01.16_11.31.03
2020.01.16_11.31.04,8355840,5783552,14139392,14139392,2020.01.16_11.31.04
2020.01.16_11.31.05,22565355.52,4571136,27136491.52,27136491.52,2020.01.16_11.31.05
2020.01.16_11.31.06,12666798.08,6651904,19318702.08,19318702.08,2020.01.16_11.31.06
2020.01.16_11.31.08,15686696.96,10234101.76,25920798.72,25920798.72,2020.01.16_11.31.08
2020.01.16_11.31.09,18790481.92,6873088,25663569.92,25663569.92,2020.01.16_11.31.09
2020.01.16_11.31.10,16106127.36,15854469.12,31960596.48,31960596.48,2020.01.16_11.31.10
2020.01.16_11.31.11,10401873.92,9059696.64,19461570.56,19461570.56,2020.01.16_11.31.11
2020.01.16_11.31.12,12079595.52,15686696.96,27766292.48,27766292.48,2020.01.16_11.31.12
2020.01.16_11.31.12,16357785.6,7200768,23558553.6,23558553.6,2020.01.16_11.31.12
2020.01.16_11.31.13,16273899.52,10234101.76,26508001.28,26508001.28,2020.01.16_11.31.13
2020.01.16_11.31.15,15686696.96,13757317.12,29444014.08,29444014.08,2020.01.16_11.31.15
2020.01.16_11.31.16,21390950.4,10905190.4,32296140.8,32296140.8,2020.01.16_11.31.16
2020.01.16_11.31.17,12582912,17616076.8,30198988.8,30198988.8,2020.01.16_11.31.17
2020.01.16_11.31.18,22229811.2,7299072,29528883.2,29528883.2,2020.01.16_11.31.18
2020.01.16_11.31.19,22817013.76,8069120,30886133.76,30886133.76,2020.01.16_11.31.19
2020.01.16_11.31.20,30702305.28,13925089.28,44627394.56,44627394.56,2020.01.16_11.31.20
2020.01.16_11.31.21,27011317.76,13673431.04,40684748.8,40684748.8,2020.01.16_11.31.21
2020.01.16_11.31.23,19797114.88,19713228.8,39510343.68,39510343.68,2020.01.16_11.31.23
2020.01.16_11.31.24,24075304.96,8556380.16,32631685.12,32631685.12,2020.01.16_11.31.24
2020.01.16_11.31.24,20887633.92,10066329.6,30953963.52,30953963.52,2020.01.16_11.31.24
2020.01.16_11.31.25,28101836.8,14596177.92,42698014.72,42698014.72,2020.01.16_11.31.25
2020.01.16_11.31.25,30534533.12,14847836.16,45382369.28,45382369.28,2020.01.16_11.31.25
2020.01.16_11.31.26,14847836.16,18790481.92,33638318.08,33638318.08,2020.01.16_11.31.26
2020.01.16_11.31.27,17280532.48,6807552,24088084.48,24088084.48,2020.01.16_11.31.27
2020.01.16_11.31.28,16525557.76,8975810.56,25501368.32,25501368.32,2020.01.16_11.31.28
2020.01.16_11.31.29,18958254.08,12415139.84,31373393.92,31373393.92,2020.01.16_11.31.29
2020.01.16_11.31.31,14847836.16,16525557.76,31373393.92,31373393.92,2020.01.16_11.31.31
2020.01.16_11.31.32,8019968,13589544.96,21609512.96,21609512.96,2020.01.16_11.31.32
2020.01.16_11.31.33,16693329.92,10905190.4,27598520.32,27598520.32,2020.01.16_11.31.33
2020.01.16_11.31.34,12247367.68,11744051.2,23991418.88,23991418.88,2020.01.16_11.31.34
2020.01.16_11.31.35,15015608.32,19126026.24,34141634.56,34141634.56,2020.01.16_11.31.35
2020.01.16_11.31.36,3948544,17112760.32,21061304.32,21061304.32,2020.01.16_11.31.36
2020.01.16_11.31.37,7184384,21139292.16,28323676.16,28323676.16,2020.01.16_11.31.37
2020.01.16_11.31.37,8472494.08,12163481.6,20635975.68,20635975.68,2020.01.16_11.31.37
2020.01.16_11.31.38,6078464,15938355.2,22016819.2,22016819.2,2020.01.16_11.31.38
2020.01.16_11.31.39,12582912,20216545.28,32799457.28,32799457.28,2020.01.16_11.31.39
2020.01.16_11.31.39,2375680,23655874.56,26031554.56,26031554.56,2020.01.16_11.31.39
2020.01.16_11.31.40,6619136,27430748.16,34049884.16,34049884.16,2020.01.16_11.31.40
2020.01.16_11.31.41,9143582.72,9311354.88,18454937.6,18454937.6,2020.01.16_11.31.41
2020.01.16_11.31.42,10150215.68,14344519.68,24494735.36,24494735.36,2020.01.16_11.31.42
2020.01.16_11.31.43,10989076.48,16190013.44,27179089.92,27179089.92,2020.01.16_11.31.43
2020.01.16_11.31.45,9143582.72,19545456.64,28689039.36,28689039.36,2020.01.16_11.31.45
2020.01.16_11.31.46,827392,18035507.2,18862899.2,18862899.2,2020.01.16_11.31.46
2020.01.16_11.31.47,2039808,4579328,6619136,6619136,2020.01.16_11.31.47
2020.01.16_11.31.48,3309568,21642608.64,24952176.64,24952176.64,2020.01.16_11.31.48
2020.01.16_11.31.49,2482176,9395240.96,11877416.96,11877416.96,2020.01.16_11.31.49
2020.01.16_11.31.50,561152,14596177.92,15157329.92,15157329.92,2020.01.16_11.31.50
2020.01.16_11.31.51,5545984,9730785.28,15276769.28,15276769.28,2020.01.16_11.31.51
2020.01.16_11.31.53,9730785.28,25417482.24,35148267.52,35148267.52,2020.01.16_11.31.53
2020.01.16_11.31.53,9143582.72,27850178.56,36993761.28,36993761.28,2020.01.16_11.31.53
2020.01.16_11.31.54,13421772.8,28017950.72,41439723.52,41439723.52,2020.01.16_11.31.54
2020.01.16_11.31.55,13925089.28,35399925.76,49325015.04,49325015.04,2020.01.16_11.31.55
2020.01.16_11.31.56,3604480,34561064.96,38165544.96,38165544.96,2020.01.16_11.31.56
2020.01.16_11.31.57,9898557.44,4390912,14289469.44,14289469.44,2020.01.16_11.31.57
2020.01.16_11.31.59,5783552,8372224,14155776,14155776,2020.01.16_11.31.59
2020.01.16_11.32.00,9898557.44,7880704,17779261.44,17779261.44,2020.01.16_11.32.00
2020.01.16_11.32.01,14344519.68,6643712,20988231.68,20988231.68,2020.01.16_11.32.01
2020.01.16_11.32.02,11240734.72,13086228.48,24326963.2,24326963.2,2020.01.16_11.32.02
2020.01.16_11.32.03,3915776,2580480,6496256,6496256,2020.01.16_11.32.03
2020.01.16_11.32.04,549683.2,2449408,2999091.2,2999091.2,2020.01.16_11.32.04
2020.01.16_11.32.06,6094848,0,6094848,6094848,2020.01.16_11.32.06
2020.01.16_11.32.07,9143582.72,2695168,11838750.72,11838750.72,2020.01.16_11.32.07
2020.01.16_11.32.07,3932160,12834570.24,16766730.24,16766730.24,2020.01.16_11.32.07
2020.01.16_11.32.08,7503872,10569646.08,18073518.08,18073518.08,2020.01.16_11.32.08
2020.01.16_11.32.09,15770583.04,10737418.24,26508001.28,26508001.28,2020.01.16_11.32.09
2020.01.16_11.32.10,17028874.24,11660165.12,28689039.36,28689039.36,2020.01.16_11.32.10
2020.01.16_11.32.11,11492392.96,14092861.44,25585254.4,25585254.4,2020.01.16_11.32.11
2020.01.16_11.32.12,12750684.16,14596177.92,27346862.08,27346862.08,2020.01.16_11.32.12
2020.01.16_11.32.14,16525557.76,2990080,19515637.76,19515637.76,2020.01.16_11.32.14
2020.01.16_11.32.15,13673431.04,966656,14640087.04,14640087.04,2020.01.16_11.32.15
2020.01.16_11.32.16,16693329.92,5152768,21846097.92,21846097.92,2020.01.16_11.32.16
2020.01.16_11.32.17,25920798.72,5275648,31196446.72,31196446.72,2020.01.16_11.32.17
2020.01.16_11.32.18,9646899.2,5513216,15160115.2,15160115.2,2020.01.16_11.32.18
2020.01.16_11.32.19,9311354.88,5685248,14996602.88,14996602.88,2020.01.16_11.32.19
2020.01.16_11.32.20,4120576,6135808,10256384,10256384,2020.01.16_11.32.20
2020.01.16_11.32.21,8891924.48,18622709.76,27514634.24,27514634.24,2020.01.16_11.32.21
2020.01.16_11.32.21,10905190.4,7192576,18097766.4,18097766.4,2020.01.16_11.32.21
2020.01.16_11.32.23,8069120,31457280,39526400,39526400,2020.01.16_11.32.23
2020.01.16_11.32.24,11911823.36,2310144,14221967.36,14221967.36,2020.01.16_11.32.24
2020.01.16_11.32.25,4562944,9479127.04,14042071.04,14042071.04,2020.01.16_11.32.25
2020.01.16_11.32.26,5931008,12666798.08,18597806.08,18597806.08,2020.01.16_11.32.26
2020.01.16_11.32.27,4358144,15435038.72,19793182.72,19793182.72,2020.01.16_11.32.27
2020.01.16_11.32.29,13421772.8,10737418.24,24159191.04,24159191.04,2020.01.16_11.32.29
2020.01.16_11.32.30,17448304.64,6283264,23731568.64,23731568.64,2020.01.16_11.32.30
2020.01.16_11.32.31,17867735.04,7372800,25240535.04,25240535.04,2020.01.16_11.32.31
2020.01.16_11.32.32,12582912,20971520,33554432,33554432,2020.01.16_11.32.32
2020.01.16_11.32.33,14344519.68,10234101.76,24578621.44,24578621.44,2020.01.16_11.32.33
2020.01.16_11.32.34,3702784,22313697.28,26016481.28,26016481.28,2020.01.16_11.32.34
2020.01.16_11.32.35,6414336,6266880,12681216,12681216,2020.01.16_11.32.35
2020.01.16_11.32.36,0,19209912.32,19209912.32,19209912.32,2020.01.16_11.32.36
2020.01.16_11.32.37,3006464,6717440,9723904,9723904,2020.01.16_11.32.37
2020.01.16_11.32.38,8891924.48,0,8891924.48,8891924.48,2020.01.16_11.32.38
2020.01.16_11.32.39,9227468.8,7061504,16288972.8,16288972.8,2020.01.16_11.32.39
2020.01.16_11.32.40,9730785.28,12331253.76,22062039.04,22062039.04,2020.01.16_11.32.40
2020.01.16_11.32.41,7593984,18958254.08,26552238.08,26552238.08,2020.01.16_11.32.41
2020.01.16_11.32.43,2768896,6266880,9035776,9035776,2020.01.16_11.32.43
2020.01.16_11.32.44,5251072,0,5251072,5251072,2020.01.16_11.32.44
2020.01.16_11.32.45,3211264,20048773.12,23260037.12,23260037.12,2020.01.16_11.32.45
2020.01.16_11.32.46,6135808,6537216,12673024,12673024,2020.01.16_11.32.46
2020.01.16_11.32.47,3964928,7725056,11689984,11689984,2020.01.16_11.32.47
2020.01.16_11.32.48,5840896,15267266.56,21108162.56,21108162.56,2020.01.16_11.32.48
2020.01.16_11.32.49,5054464,14344519.68,19398983.68,19398983.68,2020.01.16_11.32.49
2020.01.16_11.32.50,1851392,28772925.44,30624317.44,30624317.44,2020.01.16_11.32.50
2020.01.16_11.32.51,2662400,24578621.44,27241021.44,27241021.44,2020.01.16_11.32.51
2020.01.16_11.32.52,3096576,14512291.84,17608867.84,17608867.84,2020.01.16_11.32.52
2020.01.16_11.32.53,1015808,24830279.68,25846087.68,25846087.68,2020.01.16_11.32.53
2020.01.16_11.32.54,765952,22397583.36,23163535.36,23163535.36,2020.01.16_11.32.54
2020.01.16_11.32.56,290816,7282688,7573504,7573504,2020.01.16_11.32.56
2020.01.16_11.32.57,484966.4,10569646.08,11054612.48,11054612.48,2020.01.16_11.32.57
2020.01.16_11.32.58,1302528,11827937.28,13130465.28,13130465.28,2020.01.16_11.32.58
2020.01.16_11.32.59,593100.8,4841472,5434572.8,5434572.8,2020.01.16_11.32.59
2020.01.16_11.33.00,1187840,6758400,7946240,7946240,2020.01.16_11.33.00
2020.01.16_11.33.01,5414912,4374528,9789440,9789440,2020.01.16_11.33.01
2020.01.16_11.33.02,2727936,3309568,6037504,6037504,2020.01.16_11.33.02
2020.01.16_11.33.03,10989076.48,4022272,15011348.48,15011348.48,2020.01.16_11.33.03
2020.01.16_11.33.04,5611520,0,5611520,5611520,2020.01.16_11.33.04
2020.01.16_11.33.05,4505600,1531904,6037504,6037504,2020.01.16_11.33.05
2020.01.16_11.33.06,6791168,1884160,8675328,8675328,2020.01.16_11.33.06
2020.01.16_11.33.07,6447104,2490368,8937472,8937472,2020.01.16_11.33.07
2020.01.16_11.33.08,10234101.76,2875392,13109493.76,13109493.76,2020.01.16_11.33.08
2020.01.16_11.33.10,10485760,0,10485760,10485760,2020.01.16_11.33.10
2020.01.16_11.33.11,12163481.6,5873664,18037145.6,18037145.6,2020.01.16_11.33.11
2020.01.16_11.33.12,6209536,2662400,8871936,8871936,2020.01.16_11.33.12
2020.01.16_11.33.13,19461570.56,5685248,25146818.56,25146818.56,2020.01.16_11.33.13
2020.01.16_11.33.15,14512291.84,4538368,19050659.84,19050659.84,2020.01.16_11.33.15
2020.01.16_11.33.16,16357785.6,6168576,22526361.6,22526361.6,2020.01.16_11.33.16
2020.01.16_11.33.16,19377684.48,2154496,21532180.48,21532180.48,2020.01.16_11.33.16
2020.01.16_11.33.18,8808038.4,2310144,11118182.4,11118182.4,2020.01.16_11.33.18
2020.01.16_11.33.19,7569408,4407296,11976704,11976704,2020.01.16_11.33.19
2020.01.16_11.33.20,11072962.56,10485760,21558722.56,21558722.56,2020.01.16_11.33.20
2020.01.16_11.33.21,636518.4,6373376,7009894.4,7009894.4,2020.01.16_11.33.21
2020.01.16_11.33.22,26843545.6,9898557.44,36742103.04,36742103.04,2020.01.16_11.33.22
2020.01.16_11.33.23,8808038.4,10150215.68,18958254.08,18958254.08,2020.01.16_11.33.23
2020.01.16_11.33.25,5349376,7897088,13246464,13246464,2020.01.16_11.33.25
